账户ID,账户名称,公司名称,账户状态,MEG账户一级行业（新）,MEG账户二级行业（新）,运营单位账户属性,发证机关所在市,资质客户ID,原生首次消费日,账户首次消费日,账户最近消费日,SF对应二级账号,管理员,订单行,总消费20231105,总消费20231106,总消费20231107,总消费20231108,总消费20231109,总消费20231110,总消费20231111,总消费20231112,品牌展示总消费20231105,品牌展示总消费20231106,品牌展示总消费20231107,品牌展示总消费20231108,品牌展示总消费20231109,品牌展示总消费20231110,品牌展示总消费20231111,品牌展示总消费20231112,原生自主投放总消费20231105,原生自主投放总消费20231106,原生自主投放总消费20231107,原生自主投放总消费20231108,原生自主投放总消费20231109,原生自主投放总消费20231110,原生自主投放总消费20231111,原生自主投放总消费20231112,凤巢优惠券消费20231105,凤巢优惠券消费20231106,凤巢优惠券消费20231107,凤巢优惠券消费20231108,凤巢优惠券消费20231109,凤巢优惠券消费20231110,凤巢优惠券消费20231111,凤巢优惠券消费20231112,原生CPC优惠券消费20231105,原生CPC优惠券消费20231106,原生CPC优惠券消费20231107,原生CPC优惠券消费20231108,原生CPC优惠券消费20231109,原生CPC优惠券消费20231110,原生CPC优惠券消费20231111,原生CPC优惠券消费20231112,原生CPM优惠券消费20231105,原生CPM优惠券消费20231106,原生CPM优惠券消费20231107,原生CPM优惠券消费20231108,原生CPM优惠券消费20231109,原生CPM优惠券消费20231110,原生CPM优惠券消费20231111,原生CPM优惠券消费20231112,聚屏平台合约消费20231105,聚屏平台合约消费20231106,聚屏平台合约消费20231107,聚屏平台合约消费20231108,聚屏平台合约消费20231109,聚屏平台合约消费20231110,聚屏平台合约消费20231111,聚屏平台合约消费20231112,手百开屏消费20231105,手百开屏消费20231106,手百开屏消费20231107,手百开屏消费20231108,手百开屏消费20231109,手百开屏消费20231110,手百开屏消费20231111,手百开屏消费20231112,度星选-软植互选-消费20231105,度星选-软植互选-消费20231106,度星选-软植互选-消费20231107,度星选-软植互选-消费20231108,度星选-软植互选-消费20231109,度星选-软植互选-消费20231110,度星选-软植互选-消费20231111,度星选-软植互选-消费20231112,闭环电商-原生-消费20231105,闭环电商-原生-消费20231106,闭环电商-原生-消费20231107,闭环电商-原生-消费20231108,闭环电商-原生-消费20231109,闭环电商-原生-消费20231110,闭环电商-原生-消费20231111,闭环电商-原生-消费20231112
22193868,四信物联网,厦门四信物联网科技有限公司,用户正常生效,通信,通信及网络设备,首次上线新客户,厦门市,428416468,2018-08-22,2016-10-11,2023-11-12,xmKOL03,xmk03,0,16.40,1602.04,1601.67,1521.84,1503.38,1503.75,269.27,13.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50920058,zz花恋思明十八c42,厦门花恋蝶商务咨询有限公司思明第十八分公司,用户帐面为零,医疗器械,一类医疗器械,一户多开,厦门市,429698651,"",2023-10-15,2023-11-09,clx01,xmfq01,0,359.54,2658.10,1110.31,401.99,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31715774,恒银福建,恒银期货有限公司福建分公司,用户正常生效,金融服务,期货业,一户多开,厦门市,429398486,2021-01-07,2021-01-07,2023-11-12,xmKOL03,xmk03,0,1707.47,1395.42,1714.91,1745.82,1622.79,1916.74,912.40,1536.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40576880,帆帆23,厦门芃茗电子商务有限公司,用户帐面为零,箱包服饰,服装鞋帽,一户多开,厦门市,429470812,2022-05-23,2022-05-23,2023-11-12,xm渠道001,xmfq07,0,0.00,0.00,378.71,1122.99,1191.43,984.86,393.89,1261.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,378.71,1122.99,1191.43,984.86,393.89,1261.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48510329,美创星球-新10,深圳美创星球文化传媒有限公司,用户正常生效,教育培训,兴趣培训,一户多开,深圳市,429556031,2023-07-25,2023-07-25,2023-11-12,旺旺116,xmfq05，xmfq08,0,1191.94,453.86,567.31,215.19,282.25,105.69,356.43,758.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1191.94,453.86,567.31,215.19,282.25,105.69,356.43,758.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48459466,乐佳善服务,厦门市湖里区乐佳善信息技术咨询服务部,用户正常生效,软件,商用软件,一户多开,厦门市,429492467,"",2023-06-12,2023-11-11,xm框30,xmkuang01,0,0.00,960.10,1158.40,1262.05,1102.78,899.96,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45891010,XM-永跃-A16,沈阳市永跃健康管理有限公司厦门集美区分公司,用户帐面为零,医疗器械,二类、三类医疗器械,一户多开,厦门市,429520586,2023-03-25,2023-03-25,2023-11-12,xm渠道028,xmfq07，xmkuang09,0,11929.91,12410.03,4946.53,7957.61,10392.31,10136.68,6165.24,12437.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11929.91,12410.03,4946.53,7957.61,10392.31,10136.68,6165.24,12437.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
49242355,泉州鱼飞,泉州鱼飞科技有限公司,用户正常生效,教育培训,职业培训,首次上线新客户,泉州市,429669761,"",2023-07-17,2023-11-12,qz维护03,12t026,0,49.00,40.73,53.43,43.66,18.89,34.19,29.43,56.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18065029,石狮卓诚,石狮市卓诚机械自动化设备有限责任公司,用户正常生效,机械设备,机械设备-其他,首次上线新客户,泉州市,428028451,\N,2015-10-29,2023-11-12,qz维护18,12t1019,0,77.44,130.35,171.15,119.54,137.00,180.47,148.99,117.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22237436,厦门鹭拓,厦门鹭拓特种设备作业咨询服务有限公司,用户正常生效,教育培训,职业培训,首次上线新客户,厦门市,428422281,\N,2016-10-11,2023-11-12,xm维护02,12t011,0,43.97,32.64,15.15,19.23,14.27,5.13,9.42,199564.33,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50748356,L派彩机械1,厦门市思明区派彩机械设备经营部,用户正常生效,机械设备,机械设备-其他,一户多开,厦门市,429712407,"",2023-10-03,2023-11-12,clx15,xmfq02，xmkuang03,0,432.81,245.56,303.12,323.22,502.15,116.79,113.89,191.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29885564,招商加盟-东亚机械,厦门东亚机械工业股份有限公司,用户正常生效,机械设备,通用机械设备,首次上线新客户,厦门市,429096566,2020-02-21,2020-02-21,2023-11-12,xm大客05,12t1035,0,2.95,1.65,1.90,2.77,18.75,2.87,2.12,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.95,1.65,1.90,2.77,18.75,2.87,2.12,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50127215,未闻科技-10,深圳市未闻网络科技有限公司泉州台商投资区分公司,用户正常生效,软件,社交通讯,一户多开,泉州市,429564577,"",2023-09-24,2023-11-12,旺旺114,xmfq05,0,3944.38,2895.69,3854.79,3485.38,3643.86,3043.00,3791.87,4206.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50064754,未闻科技-8,深圳市未闻网络科技有限公司泉州台商投资区分公司,用户正常生效,软件,社交通讯,一户多开,泉州市,429564577,"",2023-09-01,2023-11-12,旺旺114,xmfq05,0,1054.52,447.79,485.67,533.87,434.83,500.64,712.29,663.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
47866787,南宁创嘉迪-5,广西南宁创嘉迪信息技术有限公司厦门分公司,用户正常生效,文娱传媒,小说阅读,一户多开,厦门市,429632182,2023-05-28,2023-05-28,2023-11-12,旺旺111,xmfq05,0,0.00,0.00,0.00,5.55,63.75,48.83,18.73,24.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.55,63.75,48.83,18.73,24.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51354199,xm强熊八60,厦门强熊农业科技有限公司,用户正常生效,农林牧渔,农林牧渔-其他,一户多开,厦门市,428922095,"",2023-11-11,2023-11-12,xm电商10,xmds01，xmfq08,0,0.00,0.00,0.00,0.00,0.00,0.00,66.12,63.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28864521,xm诚创1,厦门诚创网络股份有限公司,用户正常生效,金融服务,保险业,一户多开,厦门市,428647637,2019-11-19,2019-11-19,2023-11-10,xm大客04,12t1028,0,0.00,201.06,146.11,122.87,171.87,177.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41881099,黄丽家政2,泉州市黄丽家政服务有限公司,用户正常生效,生活服务,家政服务,一户多开,泉州市,429015819,"",2022-08-30,2023-11-12,qz维护01,12t077,0,23.51,31.48,13.75,15.81,16.22,16.98,19.03,25.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45391299,xm-珍禽yz-1,漳州市龙文区本汇网络科技有限公司,用户正常生效,农林牧渔,畜牧业,一户多开,漳州市,429504088,"",2023-03-03,2023-11-12,xm化保10,xmfq08,0,1.21,5.39,11.00,0.18,2.11,11.52,6.61,39.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22500312,泉州建誉,泉州市建誉建筑材料有限公司,用户正常生效,房产家居,装修建材,首次上线新客户,泉州市,428432281,2017-06-14,2016-11-08,2023-11-12,qz维护18,12t1019,0,45.87,51.31,54.91,35.72,0.00,33.98,52.37,50.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43660040,星纵Yeastar,厦门星纵数字科技有限公司,用户正常生效,通信,通信及网络设备,首次上线新客户,厦门市,429557071,"",2022-11-16,2023-11-12,xm大客01,12t064,0,97.23,386.89,412.22,402.37,402.94,346.60,63.72,171.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50162998,q炎磊9,厦门炎磊网络科技有限公司,用户正常生效,生活服务,便民回收,一户多开,厦门市,429534019,"",2023-09-09,2023-11-12,clx18,xmfq02,0,284.01,91.65,70.78,114.52,17.10,469.44,119.22,145.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
50869066,zz花恋思明十九c16,厦门花恋蝶商务咨询有限公司思明第十九分公司,用户正常生效,医疗器械,一类医疗器械,一户多开,厦门市,429698650,"",2023-10-15,2023-11-12,clx01,xmfq01,0,276.06,663.61,538.85,244.98,660.57,1253.61,734.41,309.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51334634,zz花恋思明十九e70,厦门花恋蝶商务咨询有限公司思明第十九分公司,用户正常生效,医疗器械,一类医疗器械,一户多开,厦门市,429698650,"",2023-11-07,2023-11-12,clx01,xmfq01,0,0.00,0.00,24.90,37.54,200.76,99.95,125.13,42.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51363101,亿志达,厦门亿志达广告有限公司,用户正常生效,商务服务,包装印刷,老户新开,厦门市,428567612,"",2023-11-09,2023-11-12,xm新开13,12t087,0,0.00,0.00,0.00,0.00,1.50,4.61,1.34,4.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51065648,zz花恋思明十九d25,厦门花恋蝶商务咨询有限公司思明第十九分公司,用户帐面为零,医疗器械,一类医疗器械,一户多开,厦门市,429698650,"",2023-10-23,2023-11-08,clx01,xmfq01,0,80.10,220.31,235.50,71.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30331751,厦门漫游科技,厦门市漫游科技有限公司,用户正常生效,商务服务,技术服务,首次上线新客户,厦门市,429144896,"",2020-04-09,2023-11-12,xm维护27,12t047,0,59.01,133.83,158.57,200.16,146.36,129.58,82.78,87.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
51334552,zz花恋思明十八e69,厦门花恋蝶商务咨询有限公司思明第十八分公司,用户正常生效,医疗器械,一类医疗器械,一户多开,厦门市,429698651,"",2023-11-09,2023-11-12,clx01,xmfq01,0,0.00,0.00,0.00,0.00,37.94,1077.36,1563.24,501.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
45313894,泉州曙耀,泉州奥斯乐工业材料有限公司,用户正常生效,化工及能源,矿产及化工制品,一户多开,泉州市,429123081,"",2023-08-01,2023-11-12,qzKOL03,feedqz09，qzfeed002，qzk03,0,377.36,363.65,364.64,323.35,337.52,20.37,12.98,93.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44616386,真美达,厦门真美达金属制品有限公司,用户正常生效,化工及能源,化工及能源-其他,首次上线新客户,厦门市,429569635,"",2023-02-03,2023-11-12,xm维护36,12t019,0,5.72,12.92,26.13,6.24,10.86,0.00,0.00,4.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
